Cowid,Time,Status,Herd,Timeassess,LogSCC
11080,328,0,2419,6,5.07
11081,335,0,2419,14,5.63
11082,319,0,2419,14,4.37
11083,97,1,2419,14,5.37
11084,255,1,2419,13,7.12
11085,324,0,2419,12,5.31
11086,334,0,2419,11,4.9
11087,314,0,2419,11,5.64
11088,334,0,2419,10,4.04
11089,331,0,2419,10,6.64
11090,315,0,2419,9,5.41
11091,336,0,2419,8,6.83
11092,317,0,2419,8,4.72
11093,325,0,2419,8,5.77
11094,330,0,2419,8,4.44
11095,338,0,2419,7,5.84
11096,338,0,2419,7,5.66
11097,339,0,2419,7,4.41
11098,316,0,2419,6,4.75
11099,319,0,2419,6,5.35
11100,287,1,2419,6,5.91
11101,323,0,2419,5,4.85
11102,339,0,2419,5,4.88
11103,323,0,2419,5,7.57
11104,173,1,2420,10,2.77
11105,329,0,2420,5,4.34
11106,326,0,2420,5,4.16
11107,331,0,2420,14,5.29
11108,314,0,2421,10,3.33
11109,319,0,2422,7,4.77
11110,29,1,2422,13,7.04
11111,327,0,2422,10,3.99
11112,333,0,2422,10,5.2
11113,333,0,2423,6,6.06
11114,170,1,2423,14,4.2
11115,322,0,2423,8,3.71
11116,326,0,2423,9,4.81
11117,329,0,2423,13,3.3
11118,323,0,2423,8,4.98
11119,330,0,2424,10,4.2
11120,324,0,2424,8,7.94
11121,326,0,2424,12,4.51
11122,328,0,2424,10,2.89
11123,336,0,2424,8,5.27
11124,309,1,2425,9,4.77
11125,317,0,2425,5,5.02
11126,306,1,2425,14,4.68
11127,320,0,2425,5,5.63
11128,316,0,2425,13,3.3
11129,307,1,2426,6,6.51
11130,318,0,2426,7,7.15
11131,316,0,2426,14,4.19
11132,327,0,2427,7,8.14
11133,322,0,2428,14,2.89
11134,323,0,2428,14,4.88
11135,315,0,2429,6,6.35
11136,188,1,2430,13,3.89
11137,314,0,2431,12,4.08
11138,310,0,2431,11,3.74
11139,309,1,2432,6,5.82
11140,328,0,2432,8,4.75
11141,157,1,2432,11,3.43
11142,313,0,2432,12,3.56
11143,323,1,2433,5,7.85
11144,310,0,2433,6,4.99
11145,251,1,2433,10,3.64
11146,314,0,2434,10,5.59
11147,328,0,2434,14,3.37
11148,321,0,2434,10,5.35
11149,326,0,2434,11,5.42
11150,311,0,2435,10,3.89
11151,339,0,2435,7,4.56
11152,286,1,2435,10,5.85
11153,314,0,2436,10,3.58
11154,318,0,2436,8,4.13
11155,321,0,2436,13,3.95
11156,320,0,2436,8,4.84
11157,317,0,2436,8,4.5
11158,311,0,2437,8,4.51
11159,319,0,2437,6,4.23
11160,309,1,2438,12,6.24
11161,120,1,2439,8,4.06
11162,155,1,2439,12,3.4
11163,332,0,2439,12,6.55
11164,312,0,2440,9,4.09
11165,305,1,2440,10,5.24
11166,331,0,2440,12,5.19
11167,326,0,2440,13,5.29
11168,320,0,2441,5,5.92
11169,322,0,2441,7,4.93
11170,296,1,2441,5,6.11
11171,333,0,2441,14,4.62
11172,124,1,2442,13,7.05
11173,311,0,2442,14,7.32
11174,326,0,2442,14,3.76
11175,322,0,2443,14,6.13
11176,302,1,2443,11,4.32
11177,329,0,2443,9,3.56
11178,323,0,2443,14,3.14
11179,252,1,2443,12,4.84
11180,325,1,2443,6,5.77
11181,315,0,2444,11,4.83
11182,330,0,2444,8,4.41
11183,330,0,2444,6,4.14
11184,312,0,2444,11,3.61
11185,318,0,2444,12,3.3
11186,334,0,2444,12,5.64
11187,317,0,2444,9,3.83
11188,313,0,2444,9,3.26
11189,336,0,2444,13,4.79
11190,308,1,2445,7,6.32
11191,328,0,2445,8,3.26
11192,329,0,2445,8,5.46
11193,189,1,2445,7,5.69
11194,336,0,2445,6,4.04
11195,312,0,2445,11,3.78
11196,314,1,2445,14,3.66
11197,318,0,2445,9,7.25
11198,320,0,2445,12,3.89
11199,334,0,2445,8,2.94
11200,317,0,2445,12,3.66
11201,323,0,2446,10,2.56
11202,322,0,2447,13,4.11
11203,325,0,2447,8,5.5
11204,331,0,2447,12,4.25
11205,311,0,2448,6,6.05
11206,182,1,2448,11,3.26
11207,268,1,2449,11,4.06
11208,339,0,2449,14,3.26
11209,313,0,2449,11,3.5
11210,315,0,2449,9,4.13
11211,327,0,2450,7,4.69
11212,336,0,2450,7,5
11213,314,0,2451,12,4.39
11214,328,0,2452,8,5.47
11215,312,0,2452,14,3.81
11216,118,1,2452,5,4.58
11217,333,0,2453,7,6.37
11218,334,0,2453,7,5.59
11219,195,1,2453,6,6.28
11220,322,0,2453,13,4.06
11221,325,0,2454,12,4.2
11222,151,1,2455,5,5.8
11223,310,0,2455,10,7.11
11224,68,1,2455,7,5.01
11225,334,0,2455,5,4.74
11226,320,0,2455,13,6.7
11227,335,1,2455,11,3.43
11228,316,0,2455,12,5.82
11229,62,1,2455,13,6.13
11230,314,0,2455,9,5.45
11231,320,0,2455,6,5.27
11232,321,0,2455,5,5.89
11233,326,0,2456,6,3.5
11234,310,0,2456,11,3.87
11235,316,0,2456,7,5.27
11236,142,1,2456,12,3.95
11237,325,0,2457,14,6.12
11238,324,0,2457,5,5.38
11239,336,0,2457,5,6.46
11240,334,0,2458,5,3.43
11241,311,0,2459,7,3.4
11242,338,0,2459,12,3.78
11243,325,0,2460,14,3.18
11244,313,0,2460,6,6.84
11245,316,0,2460,7,3.56
11246,330,0,2460,6,4.56
11247,335,0,2460,7,5.79
11248,315,0,2461,10,5.04
11249,339,0,2461,10,5.88
11250,282,1,2462,10,4.37
11251,321,0,2462,6,4.74
11252,317,0,2462,6,4.43
11253,334,0,2462,13,5.08
11254,325,0,2462,8,4.32
11255,314,0,2463,6,6.55
11256,319,0,2463,9,4.19
11257,311,0,2463,12,4.64
11258,319,1,2463,12,6.32
11259,333,0,2463,8,4.62
11260,329,0,2463,13,4.99
11261,313,0,2463,10,4.2
11262,324,0,2464,6,7.97
11263,24,1,2464,6,3.56
11264,339,0,2464,10,3.87
11265,317,0,2464,11,4.08
11266,319,0,2464,8,4.98
11267,321,0,2464,7,4.39
11268,297,1,2464,13,3.74
11269,320,0,2464,7,6.37
11270,170,1,2465,12,3.4
11271,329,0,2465,6,5.06
11272,315,0,2465,6,3.37
11273,318,0,2466,7,3.83
11274,158,1,2466,14,3.37
11275,334,0,2466,11,3.64
11276,330,0,2466,14,3.09
11277,331,0,2467,13,6.15
11278,310,0,2467,13,4.86
11279,316,0,2468,11,3.33
11280,324,0,2468,12,4.36
11281,321,0,2468,9,5.6
11282,312,0,2468,6,6.42
11283,328,0,2468,10,5.29
11284,327,0,2468,6,4.85
11285,327,0,2468,8,4.91
11286,126,1,2468,10,3.81
11287,333,0,2469,8,3.83
11288,317,0,2469,9,3.22
11289,316,0,2469,10,3.78
11290,316,0,2469,7,5
11291,337,1,2469,11,3.56
11292,314,0,2469,13,2.89
11293,320,0,2469,6,5.49
11294,322,0,2469,11,3.04
11295,81,1,2470,13,7.05
11296,339,0,2470,13,5.65
11297,322,0,2470,10,6.97
11298,312,0,2470,7,5.14
11299,313,0,2471,12,3.56
11300,212,1,2471,13,4.08
11301,324,0,2471,8,4.25
11302,334,0,2471,11,3.71
11303,336,0,2472,11,3.74
11304,328,0,2472,10,3.81
11305,326,1,2472,13,6.85
11306,79,1,2473,6,5.06
11307,334,0,2473,8,6.94
11308,331,0,2474,13,5.14
11309,324,0,2474,13,3.66
11310,334,0,2474,7,5.01
11311,312,0,2474,6,4.52
11312,337,0,2475,5,5.13
11313,284,1,2475,6,4.32
11314,334,0,2475,7,3.93
11315,100,1,2475,5,4.37
11316,326,0,2476,9,3.47
11317,315,0,2476,9,3.69
11318,318,0,2476,9,7.19
11319,314,0,2477,11,3.22
11320,41,1,2477,5,4.32
11321,314,0,2477,6,5.04
11322,319,0,2478,11,4.06
11323,318,0,2478,6,6.63
11324,336,0,2478,7,4.66
11325,326,0,2478,13,4.92
11326,318,0,2478,11,3.83
11327,312,1,2479,8,3.14
11328,324,0,2479,6,4.52
11329,320,0,2479,6,5.72
11330,314,0,2479,7,4.58
11331,330,0,2480,9,3.87
11332,333,0,2481,6,5.49
11333,317,0,2481,9,3.33
11334,296,1,2481,13,5.31
11335,316,0,2481,10,6.03
11336,338,0,2481,11,5.37
11337,327,0,2481,9,3.97
11338,331,0,2481,12,4.53
11339,323,0,2481,10,6.54
11340,329,0,2482,8,4.67
11341,310,0,2483,11,3.78
11342,339,0,2483,6,5.01
11343,336,0,2483,7,5.06
11344,179,1,2483,9,4.11
11345,329,0,2484,6,6.11
11346,322,0,2484,6,4.47
11347,324,0,2484,14,4.85
11348,321,0,2484,7,7.55
11349,323,0,2484,14,3.56
11350,317,0,2485,6,7.43
11351,324,0,2485,14,4.9
11352,325,0,2486,12,3.53
11353,327,0,2486,9,5.18
11354,320,0,2486,13,3.99
11355,329,0,2486,12,3.43
11356,325,0,2486,8,2.94
11357,310,0,2487,6,6.01
11358,339,0,2487,6,8.09
11359,326,0,2487,6,5.91
11360,317,0,2488,14,5.26
11361,316,0,2488,6,3
11362,332,0,2488,8,3.81
11363,168,1,2489,6,5.45
11364,333,0,2489,13,3.83
11365,336,0,2489,9,3.22
11366,316,0,2489,11,4.26
11367,338,0,2489,14,3.58
11368,335,0,2489,14,3.99
11369,324,0,2490,11,2.4
11370,12,1,2490,14,3.47
11371,319,0,2490,11,4.49
11372,323,0,2490,13,3.04
11373,323,0,2491,8,3.74
11374,323,0,2491,6,3.61
11375,331,0,2491,12,4.88
11376,311,0,2491,10,4.81
11377,339,0,2492,6,4.67
11378,326,0,2492,6,4.68
11379,338,0,2492,13,3.91
11380,310,0,2493,11,3.3
11381,324,0,2493,8,4.06
11382,313,0,2494,12,5.23
11383,327,0,2494,6,7.37
11384,335,0,2494,9,6.99
11385,339,0,2495,13,4.14
11386,330,0,2495,10,3.76
11387,317,0,2496,6,4.13
11388,330,0,2496,12,2.64
11389,317,0,2496,12,3
11390,332,0,2496,11,3.4
11391,313,0,2497,9,3.47
11392,316,0,2497,10,4.75
11393,318,0,2497,9,4.13
11394,312,1,2497,11,4.16
11395,317,0,2497,11,3.58
11396,318,0,2498,12,4.41
11397,332,0,2498,12,4.8
11398,319,0,2498,12,3.37
11399,324,0,2498,6,4.34
11400,320,0,2498,6,3.64
11401,334,0,2499,8,5.8
11402,319,0,2499,6,3.26
11403,314,0,2499,6,4.44
11404,330,0,2499,10,4.56
11405,333,0,2499,7,5.48
11406,232,1,2500,11,3.53
11407,339,0,2500,9,5.75
11408,316,0,2501,6,6.76
11409,320,0,2501,10,3.81
11410,316,0,2501,6,5.27
11411,318,0,2501,9,4.01
11412,331,0,2502,8,5.43
11413,329,0,2502,10,4.45
11414,333,0,2502,10,3.83
11415,310,0,2502,14,4.29
11416,319,0,2503,11,7.37
11417,333,0,2503,11,5.67
11418,324,0,2504,8,3.85
11419,167,1,2504,13,3.4
11420,145,1,2505,8,3.99
11421,318,0,2505,11,3.18
11422,332,0,2506,13,5.56
11423,315,0,2507,7,7.36
11424,335,0,2507,11,5.61
11425,335,0,2507,14,4.38
11426,329,0,2507,14,6.44
11427,339,0,2507,14,3.61
11428,150,1,2508,14,4.61
11429,319,0,2508,6,3.89
11430,311,0,2508,11,4.06
11431,312,0,2508,6,4.39
11432,317,0,2509,8,4.16
11433,322,0,2509,8,3.89
11434,324,0,2510,6,4.77
11435,318,0,2510,10,5.61
11436,318,0,2510,13,3.91
11437,311,1,2510,10,4.37
11438,315,0,2511,14,4.85
11439,71,1,2511,10,4.68
11440,319,0,2511,7,5.56
11441,116,1,2512,12,5.08
11442,325,0,2512,7,4.03
11443,332,0,2513,14,3.43
11444,331,0,2514,6,3.18
11445,310,0,2514,8,4.2
11446,305,1,2515,12,4.06
11447,320,0,2515,6,3.83
11448,329,0,2515,6,4.8
11449,335,0,2515,11,6.01
11450,323,0,2515,6,4.44
11451,328,0,2515,12,4.63
11452,324,0,2515,14,2.77
11453,179,1,2515,8,5.61
11454,316,0,2515,10,3.89
11455,255,1,2515,10,5.24
11456,267,1,2515,14,2.4
11457,333,0,2515,9,8.11
11458,324,0,2515,8,6.14
11459,332,0,2515,12,3.89
11460,337,0,2515,10,4.71
11461,315,0,2515,13,3.09
11462,323,0,2515,7,8.39
11463,333,0,2516,7,5.65
11464,324,1,2516,10,6.81
11465,337,0,2516,8,3.37
11466,326,0,2516,13,4.63
11467,311,0,2516,10,4.7
11468,218,1,2516,6,5.36
11469,321,0,2516,14,3.43
11470,310,0,2516,7,4.53
11471,324,0,2516,7,3.4
11472,338,0,2516,12,3.5
11473,150,1,2516,6,5.05
11474,339,0,2516,6,6.34
11475,313,0,2516,12,2.77
11476,314,1,2517,6,6.25
11477,318,0,2517,6,5.96
11478,304,1,2518,12,5.01
11479,320,0,2518,11,5.83
11480,323,0,2519,13,5.59
11481,318,0,2519,7,4.06
11482,334,0,2519,7,4.91
11483,93,1,2519,8,3.43
11484,339,0,2520,13,2.89
11485,324,0,2520,12,3.95
11486,331,0,2520,10,3.3
11487,314,1,2521,6,5.62
11488,307,1,2521,7,3.85
11489,52,1,2521,12,5.45
11490,337,0,2521,7,3.47
11491,317,1,2522,10,5.56
11492,324,0,2522,13,4.01
11493,322,0,2522,11,3
11494,338,0,2523,14,3.14
11495,323,0,2523,11,4.38
11496,339,0,2523,9,3.22
11497,323,0,2523,10,3.26
11498,328,0,2524,11,3.58
11499,94,1,2524,8,6.24
11500,324,0,2524,14,2.71
11501,328,0,2524,13,4.5
11502,311,0,2524,13,5.47
11503,330,0,2525,6,5.14
11504,314,0,2526,7,3.71
11505,327,0,2527,6,5.28
11506,326,0,2527,10,4.13
11507,325,0,2527,12,3.43
11508,317,0,2527,12,6.65
11509,336,0,2527,14,4.14
11510,316,0,2528,8,4.17
11511,326,0,2529,6,7.02
11512,325,0,2529,13,4.3
11513,321,0,2529,8,5.14
11514,334,0,2529,12,3.04
11515,326,0,2530,7,6.06
11516,330,0,2530,7,4.55
11517,308,1,2531,6,5.14
11518,137,1,2532,12,3.76
11519,293,1,2532,7,6.17
11520,180,1,2532,12,3.71
11521,315,0,2533,11,3.5
11522,316,0,2533,6,5.7
11523,324,0,2533,6,5.59
11524,319,0,2534,14,3.4
11525,329,0,2534,7,4.33
11526,327,0,2534,6,3.4
11527,312,0,2534,10,4.25
11528,326,0,2535,9,6.39
11529,334,0,2535,14,6.93
11530,338,0,2535,6,6.75
11531,146,1,2536,12,4.08
11532,320,1,2536,13,5.52
11533,323,0,2536,13,4.34
11534,314,0,2536,6,4.94
11535,334,0,2537,11,3.4
11536,335,0,2537,14,3.53
11537,60,1,2537,13,6.97
11538,318,0,2538,6,4.54
11539,333,0,2538,6,3.91
11540,328,0,2538,9,3.85
11541,331,0,2538,7,4.01
11542,314,0,2539,10,4.51
11543,335,0,2539,10,3.64
11544,314,0,2540,7,3.58
11545,311,0,2541,12,3.53
11546,324,0,2542,11,4.26
11547,333,0,2542,14,4.25
11548,329,0,2543,8,4.91
11549,118,1,2543,11,6.04
11550,310,0,2544,10,3.61
11551,327,0,2544,7,5.83
11552,241,1,2545,14,4.56
11553,101,1,2545,14,6.26
11554,328,0,2546,10,3.18
11555,338,0,2546,14,8.35
11556,317,0,2547,8,4.36
11557,334,0,2547,8,9.1
11558,337,0,2547,8,3.22
11559,334,0,2547,7,3.66
11560,329,0,2548,5,3.99
11561,122,1,2548,13,3.43
11562,206,1,2549,11,6.55
11563,337,0,2549,14,3.95
11564,325,0,2549,12,4.11
11565,319,0,2549,8,3.5
11566,311,0,2550,12,4.93
11567,327,0,2550,13,4.97
11568,316,0,2551,11,4.06
11569,331,0,2552,8,4.65
11570,323,0,2552,6,7.77
11571,329,0,2552,6,5.44
11572,335,0,2552,7,3.47
11573,311,0,2552,10,4.7
11574,330,0,2552,6,4.33
11575,330,0,2553,9,4.26
11576,323,0,2553,6,4.11
11577,317,1,2554,12,4.17
11578,45,1,2554,7,4.04
11579,314,0,2554,6,5.68
11580,324,0,2555,5,5.16
11581,331,0,2556,7,3.47
11582,314,0,2557,9,5.71
11583,324,0,2558,7,6.19
11584,331,0,2558,8,4.09
11585,326,0,2558,6,6.84
11586,332,0,2558,6,3.89
11587,309,1,2559,14,2.89
11588,318,0,2559,8,4.34
11589,312,0,2559,9,4.04
11590,313,0,2559,14,4.45
11591,314,0,2560,14,5.22
11592,107,1,2561,6,4.63
11593,310,1,2562,10,4.9
11594,332,0,2562,14,4.36
11595,90,1,2562,11,4.88
11596,320,0,2563,13,4.62
11597,336,0,2564,6,5.97
11598,338,1,2564,10,2.89
11599,301,1,2565,6,7.03
11600,304,1,2565,7,5.53
11601,312,0,2565,14,4.34
11602,322,0,2565,12,4.17
11603,334,0,2566,13,4.25
11604,328,0,2566,13,5.33
11605,102,1,2567,6,5.38
11606,339,0,2567,7,6.35
11607,335,0,2567,9,3.14
11608,324,0,2567,5,8.09
11609,317,0,2567,6,4.11
11610,306,1,2567,14,3.18
11611,339,0,2567,7,5.17
11612,334,0,2568,6,6.64
11613,324,0,2568,12,5.44
11614,263,1,2568,5,5.06
11615,330,0,2568,11,4.58
11616,338,0,2568,9,7.48
11617,335,0,2568,7,3.99
11618,325,0,2568,12,5.12
11619,332,0,2569,5,5.03
11620,336,0,2569,10,4.3
11621,330,0,2569,12,5.02
11622,143,1,2569,14,5.7
11623,160,1,2569,10,5.16
11624,319,0,2570,9,4.26
11625,321,0,2570,5,4.2
11626,337,0,2570,6,5.32
11627,315,0,2570,12,4.53
11628,324,0,2571,11,3.58
11629,314,0,2571,13,7.08
11630,311,0,2572,11,3.74
11631,294,1,2572,10,3.71
11632,332,0,2573,14,4.37
11633,323,0,2574,12,4.62
11634,338,0,2574,10,3.97
11635,311,1,2574,6,4.39
11636,115,1,2574,12,4.13
11637,320,0,2574,11,5.2
11638,313,1,2574,6,6.3
11639,334,0,2575,6,4.9
11640,314,1,2575,10,4.69
11641,322,0,2576,14,3.56
11642,321,0,2576,8,4.66
11643,339,0,2576,5,8.48
11644,333,0,2576,11,3.69
11645,335,0,2576,13,3.09
11646,302,1,2576,9,4.92
11647,315,0,2577,12,3.4
11648,312,0,2577,14,3.76
11649,324,0,2578,13,3.71
11650,142,1,2579,14,3.66
11651,315,0,2579,6,5.95
11652,322,0,2579,7,4.03
11653,336,0,2579,6,3.89
11654,320,0,2579,6,6.35
11655,325,0,2580,7,3.53
11656,313,1,2580,10,3.71
11657,321,0,2581,13,3.33
11658,337,0,2581,14,4.99
11659,329,0,2582,7,7.45
11660,317,0,2582,11,5.68
11661,322,0,2582,14,5.3
11662,310,0,2582,9,3.56
11663,118,1,2583,10,5.06
11664,328,0,2583,6,5.8
11665,320,0,2584,11,4.2
11666,330,0,2584,6,5.2
11667,316,0,2584,7,3.66
11668,321,0,2584,12,6.66
11669,327,0,2585,11,4.3
11670,338,0,2585,10,5.41
11671,282,1,2585,14,3
11672,133,1,2586,7,3.3
11673,318,0,2586,11,5.52
11674,335,0,2586,14,2.77
11675,226,1,2587,13,3.64
11676,319,0,2587,11,4.62
11677,337,0,2587,11,3.81
11678,316,0,2587,9,3.47
11679,322,0,2587,6,6.17
11680,324,0,2587,12,3.56
11681,333,0,2587,12,5.56
11682,329,0,2588,11,3.14
11683,325,0,2588,8,3.37
11684,329,0,2588,8,4.37
11685,327,0,2589,12,4.71
11686,212,1,2590,5,3.33
11687,325,0,2590,14,4.42
11688,12,1,2590,9,4.25
11689,122,1,2590,13,6.45
11690,328,1,2590,7,2.89
11691,335,0,2591,7,5
11692,333,0,2591,14,3.93
11693,334,0,2591,11,2.89
11694,314,0,2591,11,5.49
11695,231,1,2591,5,7.52
11696,314,1,2591,7,4.81
11697,327,0,2591,6,6.77
11698,315,0,2592,6,4.44
11699,321,0,2592,14,5.59
11700,338,0,2592,10,5.15
11701,333,0,2593,9,5.06
11702,316,1,2593,5,5.27
11703,335,0,2594,11,3.64
11704,159,1,2594,13,3.74
11705,337,0,2595,12,5.69
11706,337,0,2595,8,4.22
11707,320,0,2595,14,4.09
11708,297,1,2596,10,4.33
11709,326,0,2597,9,4.2
11710,313,0,2597,6,3.81
11711,326,0,2598,8,3.37
11712,321,0,2598,6,4.52
11713,331,0,2598,11,6.04
11714,312,0,2598,9,4.51
11715,322,1,2599,5,4.53
11716,312,0,2599,11,3.58
11717,316,0,2600,5,6.66
11718,312,0,2600,12,3.43
11719,335,0,2600,14,3.26
11720,324,0,2600,5,8.61
11721,331,0,2600,8,4.14
11722,314,0,2600,10,4.08
11723,326,0,2600,8,4.53
11724,313,0,2600,8,3.61
11725,322,0,2601,7,4.86
11726,335,0,2601,13,5.57
11727,324,0,2602,6,8.31
11728,326,0,2602,11,3.85
11729,25,1,2602,8,6.43
11730,334,0,2603,8,4.32
11731,34,1,2603,12,6.76
11732,332,0,2603,8,4.16
11733,328,0,2604,9,4.84
11734,331,0,2604,10,6.3
11735,216,1,2604,8,3.89
11736,334,0,2605,8,6.11
11737,312,0,2605,14,3.4
11738,314,0,2606,8,4.56
11739,336,0,2606,12,3.43
11740,322,0,2606,12,4.69
11741,327,0,2606,7,5.49
11742,335,0,2607,12,6.55
11743,333,0,2607,10,3.56
11744,317,0,2607,11,6.11
11745,333,0,2607,9,4.32
11746,300,1,2607,12,4.65
11747,332,0,2608,11,2.94
11748,332,0,2608,13,4.38
11749,185,1,2608,14,5.48
11750,323,0,2609,7,8.04
11751,318,0,2609,11,4.98
11752,200,1,2610,9,7.52
11753,322,0,2611,13,3.74
11754,335,0,2612,14,3.81
11755,316,0,2612,7,3.61
11756,320,0,2612,10,5.11
11757,322,0,2613,10,5.41
11758,312,0,2613,14,3.97
11759,321,0,2614,7,5.5
11760,329,0,2614,8,4.17
11761,329,0,2615,7,3.71
11762,323,0,2615,13,5.14
11763,334,0,2615,14,3.04
11764,339,0,2615,5,3.69
11765,311,0,2615,14,3.04
11766,312,0,2615,12,2.83
11767,335,0,2615,6,5.12
11768,332,0,2616,9,5.47
11769,322,0,2617,6,4.37
11770,313,0,2617,13,3.64
11771,333,0,2617,12,4.58
11772,326,0,2618,5,6.01
11773,333,0,2618,14,4.96
11774,321,0,2618,6,3.74
11775,323,0,2619,11,5.24
11776,317,0,2619,5,4.44
11777,335,0,2619,5,5.47
11778,326,0,2620,10,3.56
11779,317,0,2620,14,4.09
11780,317,0,2620,6,6.01
11781,333,0,2620,5,4.87
11782,332,0,2620,8,7.43
11783,334,0,2621,6,5.51
11784,337,0,2621,5,4.19
11785,339,0,2621,14,3.22
11786,314,0,2621,7,4.82
11787,317,0,2622,11,5.59
11788,317,0,2622,6,4.32
11789,321,0,2622,10,4.2
11790,318,0,2623,7,4.33
11791,242,1,2623,11,4.16
11792,322,0,2623,11,4.57
11793,316,0,2624,11,4.54
11794,328,0,2625,6,4.56
11795,322,0,2625,7,4.11
11796,339,0,2626,8,3.76
11797,315,0,2626,9,4.17
11798,11,1,2626,12,9.31
11799,318,0,2626,11,5.06
11800,311,0,2627,8,4.79
11801,335,0,2627,10,4.3
11802,336,0,2628,9,3.37
11803,339,0,2628,13,4.74
11804,337,0,2628,10,5.86
11805,300,1,2628,13,5.02
11806,337,0,2629,8,4.11
11807,323,0,2630,6,6.43
11808,331,0,2630,12,8.22
11809,317,0,2630,10,3.5
11810,330,0,2630,10,5.48
11811,316,0,2631,11,3.74
11812,335,0,2631,9,5.08
11813,329,0,2631,7,4.19
11814,310,0,2631,10,4.26
11815,328,0,2631,7,4.09
11816,337,0,2631,12,4.82
11817,316,0,2632,9,4.14
11818,318,0,2632,6,4.13
11819,305,1,2632,6,5.86
11820,326,0,2632,10,8.54
11821,314,0,2633,11,4.76
11822,329,0,2633,7,7.57
11823,331,0,2633,7,3.83
11824,324,0,2633,12,3.53
11825,336,0,2634,7,5.66
11826,335,0,2634,8,4.13
11827,311,0,2635,8,4.43
11828,319,0,2635,6,4.23
11829,337,0,2635,6,4.33
11830,320,0,2635,6,4.08
11831,339,0,2635,6,6.66
11832,312,0,2636,5,4.33
11833,323,0,2637,6,4.83
11834,314,0,2638,9,6.79
11835,326,0,2638,8,4.84
11836,332,0,2638,6,4.06
11837,314,1,2638,7,6.69
11838,317,0,2638,14,6.97
11839,310,0,2638,12,3.85
11840,314,0,2639,9,6.41
11841,327,0,2640,12,5.2
11842,335,0,2640,6,5.82
11843,336,0,2640,6,4.36
11844,320,0,2640,6,4.25
11845,320,0,2640,13,5.15
11846,326,0,2640,10,3.26
11847,315,0,2640,12,4.56
11848,321,0,2641,6,4.14
11849,334,0,2641,11,4.22
11850,314,0,2642,8,5.76
11851,256,1,2643,7,4.04
11852,314,0,2643,7,4.6
11853,208,1,2643,9,4.79
11854,126,1,2644,6,4.56
11855,275,1,2644,13,5.59
11856,315,0,2644,12,6.49
11857,328,0,2645,7,5.46
11858,321,0,2645,10,5.05
11859,328,0,2645,7,4.33
11860,321,0,2646,5,4.29
11861,334,0,2646,7,5.11
11862,90,1,2646,10,3.3
11863,327,0,2646,10,4.06
11864,328,0,2646,6,7.1
11865,334,1,2646,13,3.5
11866,329,0,2646,5,6.83
11867,320,0,2647,9,3.58
11868,331,0,2647,13,3.47
11869,325,0,2648,7,4.55
11870,339,0,2649,12,3.04
11871,316,0,2650,14,3.4
11872,323,0,2650,10,5.8
11873,310,0,2650,14,3
11874,328,0,2650,10,5.56
11875,311,0,2650,7,4.17
11876,335,0,2650,14,6.41
11877,339,0,2650,13,4.22
11878,339,0,2650,6,5.46
11879,229,1,2651,10,5.81
11880,336,0,2651,12,3.04
11881,207,1,2651,6,3.5
11882,241,1,2652,8,3.53
11883,326,0,2653,6,6.21
11884,328,0,2654,14,4.54
11885,321,0,2654,11,4.75
11886,334,0,2654,7,4.51
11887,333,0,2654,10,5.16
11888,312,0,2654,8,5.87
11889,326,0,2655,14,3.04
11890,335,0,2655,12,3.71
11891,333,0,2656,7,5.59
11892,310,0,2656,13,6.42
11893,313,0,2657,12,5.7
11894,327,0,2658,10,3.89
11895,241,1,2658,11,3.43
11896,326,0,2658,8,4.14
11897,42,1,2658,7,6.38
11898,324,0,2658,8,3.89
11899,327,1,2658,7,4.09
11900,319,0,2658,7,5.97
11901,262,1,2658,7,4.64
11902,315,0,2659,7,3.37
11903,322,0,2660,11,4.45
11904,11,1,2660,12,3.04
11905,317,0,2660,8,3.43
11906,270,1,2660,13,7.66
11907,321,0,2660,11,3.89
11908,321,0,2661,14,5.65
11909,334,0,2661,8,3.4
11910,336,0,2661,6,4.33
11911,311,0,2662,8,3.33
11912,334,0,2662,9,4.84
11913,313,1,2662,12,4.09
11914,331,0,2662,13,4.74
11915,125,1,2663,9,3.81
11916,326,0,2663,12,5.77
11917,328,0,2663,10,5.76
11918,334,0,2663,6,4.87
11919,324,0,2663,9,4.67
11920,326,0,2664,6,3.89
11921,312,0,2664,5,5.52
11922,311,0,2664,5,4.47
11923,263,1,2664,7,4.73
11924,313,0,2664,6,6.03
11925,320,0,2664,14,3.81
11926,150,1,2665,10,3.22
11927,142,1,2665,14,2.89
11928,332,0,2665,6,4.22
11929,315,0,2666,9,2.94
11930,335,0,2666,13,4.23
11931,323,0,2667,6,5.14
11932,333,0,2667,14,3.56
11933,240,1,2668,12,2.89
11934,313,0,2669,7,4.01
11935,319,0,2669,14,6.01
11936,323,0,2669,6,5.75
11937,336,0,2669,12,5.06
11938,328,0,2670,6,3.04
11939,321,0,2670,8,5.02
11940,320,1,2671,11,3.26
11941,335,0,2671,13,2.83
11942,327,0,2672,14,3.22
11943,326,0,2672,13,3.99
11944,322,0,2672,8,4.25
11945,323,0,2672,10,6.47
11946,207,1,2672,11,4.39
11947,315,0,2672,11,3.47
11948,308,1,2673,12,6.13
11949,318,0,2673,12,4.52
11950,335,0,2673,14,3.74
11951,331,0,2673,5,3.66
11952,313,0,2674,14,3.76
11953,319,0,2674,13,3.47
